CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText;Today;Age;age groups
16468;NULL;Orlando;A;Dominguez;NULL;95, avenue de l¬¥ Union Centrale;NULL;Paris;Seine (Paris);France;75009;1 (11) 500 555-0169;35021;Partial College;Skilled Manual;M;S;0;2;0;0;59619;6/03/2017;1;50.84;YES;14/09/2024;29;24 -29
20639;NULL;Emily;A;Ross;NULL;6261 Amador Ct.;NULL;Woodburn;Oregon;United States;97071;125-555-0125;27930;Partial College;Management;F;M;1;3;1;2;108295;6/03/2017;1;53.36;YES;14/09/2024;48;40-59
16562;NULL;Colleen;L;Zhang;NULL;708 Bonifacio;NULL;Oxford;England;United Kingdom;OX1;1 (11) 500 555-0153;33126;Graduate Degree;Management;F;M;1;3;0;2;111482;6/03/2017;0;51.7;NO;14/09/2024;34;30-39
25287;NULL;Paige;NULL;Sanders;NULL;243 Pine Dr;NULL;Langley;British Columbia;Canada;V3A 4R2;569-555-0191;33924;Bachelors;Professional;F;S;1;2;0;0;136135;6/03/2017;1;56.26;YES;14/09/2024;32;30-39
27747;NULL;Edward;NULL;Henderson;NULL;7234 Relief Valley Ct.;NULL;Edmonds;Washington;United States;98020;145-555-0177;35166;High School;Clerical;M;M;0;0;0;0;82539;6/03/2017;0;49.72;NO;14/09/2024;28;24 -29
28204;NULL;Peter;K;Xu;NULL;6975 Ridgewood Drive;NULL;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0115;32783;Graduate Degree;Clerical;M;M;1;1;0;1;81209;6/03/2017;0;50.49;NO;14/09/2024;35;30-39
24213;NULL;Martin;NULL;Rana;NULL;9494 Candelero Dr.;NULL;Reading;England;United Kingdom;RG7 5H7;1 (11) 500 555-0144;26187;Partial College;Skilled Manual;M;S;1;1;0;0;58478;6/03/2017;0;57.16;NO;14/09/2024;53;40-59
26842;NULL;Felicia;A;Alonso;NULL;2427 Notre Dame Ave.;NULL;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0149;30858;Partial High School;Manual;F;M;0;0;1;1;28727;6/03/2017;0;48.69;NO;14/09/2024;40;40-59
21890;NULL;Tiffany;B;Zeng;NULL;1301 Burwood Way;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0124;34005;Partial High School;Manual;F;M;0;1;0;0;32404;6/03/2017;0;46.12;NO;14/09/2024;32;30-39
15694;NULL;Stephanie;NULL;Diaz;NULL;1379 T St.;NULL;Cheltenham;England;United Kingdom;GL50;1 (11) 500 555-0153;26866;Partial College;Skilled Manual;F;M;1;2;1;2;57064;6/03/2017;1;53.03;YES;14/09/2024;51;40-59
19595;NULL;Carl;NULL;Raji;NULL;4352 Marclair Dr.;NULL;Seaford;Victoria;Australia;3198;1 (11) 500 555-0179;30391;Bachelors;Professional;M;S;1;2;0;0;133345;6/03/2017;1;55.4;YES;14/09/2024;42;40-59
22799;NULL;Riley;NULL;Alexander;NULL;9038 Ida Drive;NULL;Billericay;England;United Kingdom;CM11;1 (11) 500 555-0188;27854;Partial High School;Skilled Manual;F;M;1;1;0;2;55517;6/03/2017;1;48.64;YES;14/09/2024;48;40-59
19483;NULL;Michele;R;Serrano;NULL;2570 Harmless Drive;NULL;Liverpool;England;United Kingdom;L4 4HB;1 (11) 500 555-0187;19817;Graduate Degree;Manual;F;M;1;0;1;2;32642;6/03/2017;1;49.09;YES;14/09/2024;70;60+
16690;NULL;Aimee;NULL;Wu;NULL;5602 Dancing Road;NULL;North Ryde;New South Wales;Australia;2113;1 (11) 500 555-0125;31718;Graduate Degree;Professional;F;M;1;2;0;2;137343;6/03/2017;1;52.81;YES;14/09/2024;38;30-39
13006;NULL;Whitney;A;Rana;NULL;2230 May Way;NULL;Geelong;Victoria;Australia;3220;1 (11) 500 555-0156;31523;Bachelors;Skilled Manual;F;S;0;1;0;0;53266;6/03/2017;0;48.95;NO;14/09/2024;38;30-39
11438;NULL;Jenny;NULL;Nara;NULL;Alderstr 8642;NULL;Werne;Nordrhein-Westfalen;Germany;59368;1 (11) 500 555-0164;25490;High School;Skilled Manual;F;M;1;2;0;2;53908;6/03/2017;0;47.86;NO;14/09/2024;55;40-59
28354;NULL;Ian;K;Wilson;NULL;1936 Bayberry Drive;NULL;Haney;British Columbia;Canada;V2W 1W2;965-555-0128;31220;Bachelors;Clerical;M;S;0;3;0;0;77263;6/03/2017;1;57.83;YES;14/09/2024;39;30-39
27001;NULL;Carla;NULL;Kapoor;NULL;Lieblingsweg 54;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0190;33336;Partial High School;Skilled Manual;F;M;0;1;2;2;58328;6/03/2017;1;50.74;YES;14/09/2024;33;30-39
25442;NULL;Melvin;A;Goel;NULL;92, rue Saint-Lazare;NULL;Les Ulis;Essonne;France;91940;1 (11) 500 555-0179;32267;Graduate Degree;Clerical;M;M;1;0;0;1;79793;6/03/2017;1;49.36;YES;14/09/2024;36;30-39
22586;NULL;Derek;T;Shen;NULL;7884 Power Ave.;NULL;York;England;United Kingdom;YO15;1 (11) 500 555-0174;29593;Graduate Degree;Management;M;M;1;1;0;1;108951;6/03/2017;0;55.02;NO;14/09/2024;44;40-59
21774;NULL;Brian;B;James;NULL;9822 Pepper Dr.;NULL;Torrance;California;United States;90505;826-555-0110;24645;Partial College;Manual;M;M;1;1;1;2;35074;6/03/2017;1;49.09;YES;14/09/2024;57;40-59
25040;NULL;Julian;D;Perry;NULL;8172 N. Ranchford;NULL;Salem;Oregon;United States;97301;153-555-0180;34751;High School;Clerical;M;S;0;3;0;0;86988;6/03/2017;0;50.53;NO;14/09/2024;30;30-39
15377;NULL;Brianna;NULL;Jackson;NULL;5108 C Mt. Hood Cr.;NULL;Victoria;British Columbia;Canada;V8V;259-555-0163;30502;Partial College;Management;F;S;1;2;0;0;102258;6/03/2017;1;51.3;YES;14/09/2024;41;40-59
29066;NULL;Ricky;NULL;Suarez;NULL;9605 William Reed Drive;NULL;Warrnambool;Victoria;Australia;3280;1 (11) 500 555-0128;24135;Bachelors;Professional;M;M;1;1;0;2;130953;6/03/2017;0;52.6;NO;14/09/2024;59;40-59
13544;NULL;Joy;L;Martin;NULL;9401 Columbia River Ct;NULL;London;England;United Kingdom;SE1 8HL;1 (11) 500 555-0174;33214;Partial College;Skilled Manual;F;S;0;1;0;0;55230;6/03/2017;0;52.24;NO;14/09/2024;34;30-39
17680;NULL;Mackenzie;L;Gray;NULL;7267 St. Raphael Drive;NULL;Royal Oak;British Columbia;Canada;V8X;704-555-0119;28491;Partial College;Clerical;F;M;1;3;1;2;78687;6/03/2017;1;52.54;YES;14/09/2024;47;40-59
22467;NULL;Neil;C;Alvarez;NULL;5617 Spice Terrace;NULL;Maidenhead;England;United Kingdom;SL67RJ;1 (11) 500 555-0111;31828;Partial College;Manual;M;S;0;0;0;0;34581;6/03/2017;0;49.25;NO;14/09/2024;38;30-39
27065;NULL;Jordan;E;Wright;NULL;3697 Leland Way;NULL;Fremont;California;United States;94536;341-555-0111;34010;Graduate Degree;Manual;M;M;0;0;0;0;34875;6/03/2017;1;45.87;YES;14/09/2024;32;30-39
12905;NULL;Alexandra;J;Sanchez;NULL;3758 Springwood Way;NULL;Lynnwood;Washington;United States;98036;701-555-0143;32761;Graduate Degree;Skilled Manual;F;M;0;0;0;1;56163;6/03/2017;1;48.79;YES;14/09/2024;35;30-39
24643;NULL;Jada;F;Campbell;NULL;6973 Dublin Court;NULL;Torrance;California;United States;90505;293-555-0112;23219;Bachelors;Management;F;S;1;2;1;1;105246;6/03/2017;1;52.63;YES;14/09/2024;61;60+
20339;NULL;Kaitlyn;NULL;Hughes;NULL;9846 Powell Drive;NULL;Long Beach;California;United States;90802;117-555-0199;30158;Bachelors;Professional;F;M;1;1;1;2;132401;6/03/2017;1;54.13;YES;14/09/2024;42;40-59
12477;NULL;Robin;J;Gill;NULL;28, rue de Fontfroide;NULL;Paris;Seine (Paris);France;75008;1 (11) 500 555-0166;31404;High School;Skilled Manual;F;M;1;0;1;2;56710;6/03/2017;1;51.5;YES;14/09/2024;39;30-39
14596;NULL;Amber;W;Hill;NULL;1299 Carpetta Circle;NULL;Grossmont;California;United States;91941;320-555-0155;31730;Graduate Degree;Management;F;M;1;1;0;1;105585;6/03/2017;0;50.56;NO;14/09/2024;38;30-39
12968;NULL;Paige;C;Butler;NULL;6736 Redbird Lane;NULL;W. Linn;Oregon;United States;97068;458-555-0135;29939;Partial College;Management;F;M;1;2;2;2;102843;6/03/2017;1;52.11;YES;14/09/2024;43;40-59
16167;NULL;Devin;J;Moore;NULL;9162 Gem Court;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0110;31783;Bachelors;Management;M;M;1;2;0;0;108921;6/03/2017;1;51.26;YES;14/09/2024;38;30-39
29273;NULL;Timothy;O;Lopez;NULL;2155 Zartop Street;NULL;Bellflower;California;United States;90706;137-555-0130;29263;Partial College;Clerical;M;M;1;3;1;2;82552;6/03/2017;1;52.73;YES;14/09/2024;45;40-59
13709;NULL;Zachary;L;Robinson;NULL;8964 Mills Dr.;NULL;Langford;British Columbia;Canada;V9;489-555-0170;31638;Graduate Degree;Management;M;S;1;1;0;0;108806;6/03/2017;1;56.12;YES;14/09/2024;38;30-39
27646;NULL;Jackson;L;Li;NULL;7182 Benedict Ct;NULL;Imperial Beach;California;United States;91932;584-555-0167;29903;Bachelors;Professional;M;S;1;2;0;0;131929;6/03/2017;1;62.17;YES;14/09/2024;43;40-59
19229;NULL;David;C;Robinson;NULL;4605 Shenandoah Dr.;NULL;Lemon Grove;California;United States;91945;835-555-0146;28725;Graduate Degree;Management;M;S;1;2;0;0;104588;6/03/2017;1;55.24;YES;14/09/2024;46;40-59
27076;NULL;Dakota;A;Russell;NULL;1134 Concord Pl.;NULL;Grossmont;California;United States;91941;447-555-0132;33503;Graduate Degree;Management;M;M;1;2;0;0;109272;6/03/2017;1;51.18;YES;14/09/2024;33;30-39
14718;NULL;Gregory;NULL;Raji;NULL;Kampstr 5855;NULL;Bottrop;Nordrhein-Westfalen;Germany;46236;1 (11) 500 555-0185;33526;Partial College;Management;M;S;0;1;0;0;105660;6/03/2017;0;55.4;NO;14/09/2024;33;30-39
17675;NULL;Rosa;NULL;Li;NULL;7967 Panoramic Ave.;NULL;Bellingham;Washington;United States;98225;340-555-0127;28241;High School;Skilled Manual;F;M;1;1;0;2;57869;6/03/2017;0;48.39;NO;14/09/2024;47;40-59
21539;NULL;Phillip;NULL;Raman;NULL;151, rue de la Centenaire;NULL;Versailles;Yveline;France;78000;1 (11) 500 555-0156;25653;Partial College;Skilled Manual;M;M;1;2;1;2;54364;6/03/2017;1;60.91;YES;14/09/2024;55;40-59
26685;NULL;Noah;NULL;Baker;NULL;98 Roan Lane;NULL;Newport Beach;California;United States;92625;832-555-0113;31219;Graduate Degree;Professional;M;S;1;1;0;0;131067;6/03/2017;0;59.08;NO;14/09/2024;39;30-39
26666;NULL;Ashlee;L;Beck;NULL;612 Patricia Ave.;NULL;Hobart;Tasmania;Australia;7001;1 (11) 500 555-0168;32578;Graduate Degree;Professional;F;S;1;3;0;0;132986;6/03/2017;0;52.63;NO;14/09/2024;36;30-39
25488;NULL;Dawn;NULL;Ye;NULL;6542 Greenwood Pl.;NULL;Gateshead;England;United Kingdom;GA10;1 (11) 500 555-0158;31369;Bachelors;Skilled Manual;F;M;1;1;2;2;53183;6/03/2017;1;51.12;YES;14/09/2024;39;30-39
25573;NULL;Rosa;D;Zhou;NULL;5000 Brown Dr.;NULL;London;England;United Kingdom;SW1P 2NU;1 (11) 500 555-0124;23110;Bachelors;Clerical;F;M;1;1;1;2;86456;6/03/2017;1;51.18;YES;14/09/2024;61;60+
22933;NULL;Kelli;C;Chande;NULL;606 Chelsea Way;NULL;North Sydney;New South Wales;Australia;2055;1 (11) 500 555-0161;30208;Bachelors;Clerical;F;S;1;2;0;0;79816;6/03/2017;0;54.35;NO;14/09/2024;42;40-59
13213;NULL;Courtney;L;King;NULL;487 Ash Lane;NULL;Walla Walla;Washington;United States;99362;894-555-0168;24168;Bachelors;Clerical;F;M;1;1;1;2;81813;6/03/2017;0;53.48;NO;14/09/2024;59;40-59
28865;NULL;Alex;I;Reed;NULL;4817 Clyde St.;NULL;Concord;California;United States;94519;164-555-0151;34339;Partial College;Clerical;M;M;0;0;0;0;86032;6/03/2017;1;50.39;YES;14/09/2024;31;30-39
15623;NULL;Molly;A;Madan;NULL;70, place de la R?©publique;NULL;Paris;Seine (Paris);France;75006;1 (11) 500 555-0131;33888;Bachelors;Management;F;M;1;3;0;0;105251;6/03/2017;0;51.21;NO;14/09/2024;32;30-39
22246;NULL;Jacqueline;G;Cox;NULL;3275 Corrinne Court;NULL;Grossmont;California;United States;91941;511-555-0117;32580;Bachelors;Clerical;F;M;1;0;1;2;80724;6/03/2017;1;54.38;YES;14/09/2024;36;30-39
15158;NULL;Victoria;NULL;Moore;NULL;5707 Monte Vista Road;NULL;Los Angeles;California;United States;90012;364-555-0124;22445;Graduate Degree;Professional;F;M;1;2;1;2;130358;6/03/2017;1;56.01;YES;14/09/2024;63;60+
11583;NULL;Karla;M;Xu;NULL;79, rue de la Com?©die;NULL;Chatou;Yveline;France;78400;1 (11) 500 555-0160;31316;Partial College;Skilled Manual;F;S;0;1;0;0;57905;6/03/2017;0;48.79;NO;14/09/2024;39;30-39
26245;NULL;Devin;NULL;Murphy;NULL;9827 Vist Oak Dr.;NULL;Beverly Hills;California;United States;90210;139-555-0191;31659;Graduate Degree;Management;M;M;1;2;0;0;110678;6/03/2017;1;54.45;YES;14/09/2024;38;30-39
17023;NULL;Jeremiah;B;Harris;NULL;7400 Robinson Street;NULL;Victoria;British Columbia;Canada;V8V;711-555-0113;29418;Partial College;Management;M;M;1;0;0;1;110644;6/03/2017;1;59.29;YES;14/09/2024;44;40-59
27352;NULL;Douglas;NULL;Subram;NULL;P.O. Box 8070;NULL;Findon;South Australia;Australia;5023;1 (11) 500 555-0196;34398;Partial College;Manual;M;S;0;0;0;0;33756;6/03/2017;0;48.99;NO;14/09/2024;31;30-39
23684;NULL;Jasmine;M;Rodriguez;NULL;2803 E. Cypress Rd.;NULL;Grossmont;California;United States;91941;147-555-0187;22650;Bachelors;Management;F;S;1;1;0;1;103502;6/03/2017;0;52.77;NO;14/09/2024;63;60+
28849;NULL;Garrett;NULL;Murphy;NULL;9186 West Boyd Rd.;NULL;Spokane;Washington;United States;99202;344-555-0111;32073;Bachelors;Skilled Manual;M;S;0;1;0;0;56507;6/03/2017;0;48.64;NO;14/09/2024;37;30-39
20672;NULL;Fernando;NULL;Ross;NULL;4002 Fawn Glen Circle;NULL;Concord;California;United States;94519;816-555-0117;32939;Graduate Degree;Professional;M;S;1;2;0;0;133836;6/03/2017;1;55.23;YES;14/09/2024;35;30-39
16366;NULL;Isabelle;K;Henderson;NULL;5799 Abbey Court;NULL;Cliffside;British Columbia;Canada;V8Y 1L1;112-555-0156;27584;Partial College;Skilled Manual;F;M;1;1;0;2;52251;6/03/2017;1;47.69;YES;14/09/2024;49;40-59
16947;NULL;Savannah;K;Stewart;NULL;7357 Scramble Road;NULL;Santa Cruz;California;United States;95062;924-555-0117;32967;Bachelors;Skilled Manual;F;M;0;2;0;1;58140;6/03/2017;1;48.85;YES;14/09/2024;34;30-39
28795;NULL;Jesse;NULL;Allen;NULL;7886 Fairfield Avenue;NULL;Newport Beach;California;United States;92625;634-555-0114;28869;Partial College;Management;M;S;1;2;0;0;111136;6/03/2017;1;58.29;YES;14/09/2024;46;40-59
21146;NULL;Robert;L;Taylor;NULL;8823 Fine Drive;NULL;Spokane;Washington;United States;99202;633-555-0188;29414;Partial College;Manual;M;M;1;1;0;2;28722;6/03/2017;0;52.14;NO;14/09/2024;44;40-59
15196;NULL;Isaiah;O;Reed;NULL;8702 Orchard View Ave;NULL;Daly City;California;United States;94015;529-555-0140;31589;Bachelors;Clerical;M;S;0;2;0;0;87641;6/03/2017;1;54.78;YES;14/09/2024;38;30-39
26690;NULL;Alexia;NULL;Bennett;NULL;6992 Ponderosa Drive;NULL;Burbank;California;United States;91502;396-555-0181;30936;Bachelors;Professional;F;M;1;2;2;2;127437;6/03/2017;1;54.71;YES;14/09/2024;40;40-59
14634;NULL;Amber;NULL;Baker;NULL;3814 Harvard Drive;NULL;W. Linn;Oregon;United States;97068;100-555-0138;29909;Partial College;Clerical;F;M;1;1;0;1;84166;6/03/2017;0;50.38;NO;14/09/2024;43;40-59
14234;NULL;Gina;NULL;Romero;NULL;6058 Hill Street;NULL;Perth;South Australia;Australia;6006;1 (11) 500 555-0151;33041;High School;Clerical;F;S;0;0;0;0;85772;6/03/2017;1;51.09;YES;14/09/2024;34;30-39
11257;NULL;Jacqueline;NULL;Powell;NULL;4076 Northwood Dr;NULL;Newport Beach;California;United States;92625;796-555-0111;19365;Graduate Degree;Skilled Manual;F;S;1;2;0;1;52240;6/03/2017;0;51.66;NO;14/09/2024;72;60+
25143;NULL;Destiny;A;Henderson;NULL;12, rue des Berges;NULL;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0158;34432;Partial College;Clerical;F;S;0;3;0;0;78628;6/03/2017;1;54.05;YES;14/09/2024;30;30-39
19257;NULL;Dana;NULL;Jim?©nez;NULL;Kalkweg 4455;NULL;M?ºnster;Saarland;Germany;48001;1 (11) 500 555-0154;27045;Partial College;Clerical;F;M;1;1;0;2;84179;6/03/2017;0;50.28;NO;14/09/2024;51;40-59
12884;NULL;Megan;A;Williams;NULL;7348 Quail Court;NULL;Woodland Hills;California;United States;91364;124-555-0124;33370;Graduate Degree;Professional;F;S;1;0;0;0;127334;6/03/2017;0;53.41;NO;14/09/2024;33;30-39
22021;NULL;Ethan;C;White;NULL;3361 Greenhills Circle;NULL;Renton;Washington;United States;98055;182-555-0138;35693;Partial High School;Skilled Manual;M;S;0;1;0;0;61886;6/03/2017;0;50.15;NO;14/09/2024;27;24 -29
25661;NULL;Manuel;O;Sai;NULL;16, place de la Concorde;NULL;Paris La Defense;Hauts de Seine;France;92081;1 (11) 500 555-0178;30144;Bachelors;Management;M;M;1;2;1;2;105044;6/03/2017;1;58.35;YES;14/09/2024;42;40-59
23552;NULL;Caleb;NULL;Russell;NULL;1301 Northstar Drive;NULL;Oak Bay;British Columbia;Canada;V8P;230-555-0124;35145;High School;Skilled Manual;M;S;0;0;0;0;57853;6/03/2017;0;49.17;NO;14/09/2024;29;24 -29
15807;Mr.;Scot;NULL;Schulte;NULL;5473 Olive Hill;NULL;Matraville;New South Wales;Australia;2036;910-555-0100;29892;Partial College;Skilled Manual;M;S;0;1;0;0;62491;6/03/2017;1;60.56;YES;14/09/2024;43;40-59
25050;NULL;Darryl;S;Chen;NULL;617 LindenTree Dr;NULL;Coronado;California;United States;92118;325-555-0127;34095;Partial College;Skilled Manual;M;S;0;0;0;0;55389;6/03/2017;1;48.08;YES;14/09/2024;31;30-39
12155;NULL;Gabriella;NULL;Lopez;NULL;6096 Fraga Court;NULL;Yakima;Washington;United States;98901;108-555-0196;28048;Partial College;Manual;F;S;0;1;0;0;33168;6/03/2017;0;49.34;NO;14/09/2024;48;40-59
23648;NULL;Karla;NULL;Chander;NULL;8206 H Street;NULL;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0189;34543;Bachelors;Clerical;F;S;0;1;0;0;86003;6/03/2017;0;50.34;NO;14/09/2024;30;30-39
25992;NULL;Stephanie;NULL;Flores;NULL;1807 Trafalgar Circle;NULL;Victoria;British Columbia;Canada;V8V;583-555-0119;30083;Partial College;Clerical;F;M;1;2;1;2;80260;6/03/2017;1;53.42;YES;14/09/2024;42;40-59
19174;NULL;Katelyn;L;Howard;NULL;10, place de Fontenoy;NULL;Roubaix;Nord;France;59100;1 (11) 500 555-0169;34306;High School;Skilled Manual;F;S;0;1;0;0;52286;6/03/2017;0;51.96;NO;14/09/2024;31;30-39
18109;NULL;Samuel;NULL;Campbell;NULL;3864 Roanoke Dr.;NULL;La Jolla;California;United States;92806;737-555-0139;25991;Partial College;Clerical;M;S;1;2;0;0;79608;6/03/2017;0;53.3;NO;14/09/2024;54;40-59
28824;NULL;Brandon;D;Gonzales;NULL;6793 Almond Street;NULL;Redmond;Washington;United States;98052;426-555-0124;33916;Graduate Degree;Clerical;M;S;0;1;0;0;85007;6/03/2017;0;50.98;NO;14/09/2024;32;30-39
20323;NULL;Justin;A;Coleman;NULL;1358 Palmer Rd;NULL;Redmond;Washington;United States;98052;172-555-0163;30591;Partial College;Skilled Manual;M;S;0;2;0;0;61568;6/03/2017;1;58.47;YES;14/09/2024;41;40-59
26752;NULL;Henry;NULL;Perez;NULL;2555 Via Rosa;NULL;Perth;South Australia;Australia;6006;1 (11) 500 555-0113;29482;Partial College;Skilled Manual;M;M;1;0;1;2;56605;6/03/2017;1;59.54;YES;14/09/2024;44;40-59
12811;NULL;Marc;NULL;Serrano;NULL;Auf den Kuhlen Stra?üe 4666;NULL;Salzgitter;Hessen;Germany;38231;1 (11) 500 555-0117;31887;Partial College;Skilled Manual;M;S;0;2;0;0;58738;6/03/2017;0;51.42;NO;14/09/2024;37;30-39
28403;NULL;Jaclyn;C;Sharma;NULL;6171 Kinross Drive;NULL;London;England;United Kingdom;SW1P 2NU;1 (11) 500 555-0194;31307;Bachelors;Professional;F;M;1;1;0;1;138124;6/03/2017;0;52.95;NO;14/09/2024;39;30-39
26436;NULL;Briana;NULL;Carlson;NULL;2668 Trailview Circle;NULL;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0136;34329;Partial College;Skilled Manual;F;S;0;1;0;0;59945;6/03/2017;0;50.36;NO;14/09/2024;31;30-39
20728;NULL;Cedric;J;Chande;NULL;70, rue de l¬¥Esplanade;NULL;Tremblay-en-France;Seine Saint Denis;France;93290;1 (11) 500 555-0147;33221;Partial College;Management;M;S;0;3;0;0;108310;6/03/2017;0;51.4;NO;14/09/2024;34;30-39
18869;NULL;Ashley;J;Flores;NULL;289 D Bel Air Drive;NULL;National City;California;United States;91950;666-555-0149;26539;Partial College;Manual;F;M;1;0;0;2;31920;6/03/2017;1;45.86;YES;14/09/2024;52;40-59
24988;NULL;Kayla;E;Diaz;NULL;2013 Fitzuren;NULL;Santa Cruz;California;United States;95062;403-555-0172;26033;Partial College;Clerical;F;M;1;1;1;2;84395;6/03/2017;1;51.06;YES;14/09/2024;53;40-59
22011;NULL;Richard;L;Patterson;NULL;5165 Wintergreen Court;NULL;Redmond;Washington;United States;98052;294-555-0180;36843;High School;Skilled Manual;M;S;0;2;0;0;58722;6/03/2017;0;52.34;NO;14/09/2024;24;24 -29
12465;NULL;Cassandra;P;Patel;NULL;8374 Vista Del Diablo;NULL;Gloucestershire;England;United Kingdom;GL7 1RY;1 (11) 500 555-0134;31831;Partial College;Skilled Manual;F;M;1;1;1;1;59813;6/03/2017;1;51.34;YES;14/09/2024;38;30-39
21870;NULL;Jenny;NULL;Raji;NULL;8325 Newcastle Rd;NULL;Runcorn;England;United Kingdom;TY31;1 (11) 500 555-0125;24719;Partial High School;Skilled Manual;F;M;1;1;0;2;52082;6/03/2017;1;48.71;YES;14/09/2024;57;40-59
27813;NULL;Roy;NULL;Vance;NULL;Nonnendamm 22;NULL;Frankfurt;Bayern;Germany;91480;1 (11) 500 555-0179;35463;High School;Skilled Manual;M;S;0;1;0;0;62050;6/03/2017;1;53.11;YES;14/09/2024;28;24 -29
26953;NULL;Roy;C;Rubio;NULL;28, rue Montcalm;NULL;Roubaix;Nord;France;59100;1 (11) 500 555-0118;33188;Bachelors;Manual;M;M;0;0;1;2;28821;6/03/2017;0;45.59;NO;14/09/2024;34;30-39
11407;NULL;Mario;NULL;She;NULL;Conesweg 720;NULL;M?ºnster;Saarland;Germany;48001;1 (11) 500 555-0156;26391;Partial College;Clerical;M;M;1;2;1;2;78168;6/03/2017;1;54.98;YES;14/09/2024;52;40-59
22049;NULL;Allen;J;Patel;NULL;7971 Rolling Green Circle;NULL;Berkeley;California;United States;94704;411-555-0121;31904;Graduate Degree;Professional;M;S;1;0;0;0;130725;6/03/2017;1;53.38;YES;14/09/2024;37;30-39
15256;NULL;Dalton;R;Ramirez;NULL;820 Dobrich Circle;NULL;Coronado;California;United States;92118;277-555-0124;35849;High School;Skilled Manual;M;S;0;1;0;0;54541;6/03/2017;0;51.54;NO;14/09/2024;27;24 -29
19752;NULL;Ebony;NULL;Madan;NULL;7773 Hillcrest;NULL;North Sydney;New South Wales;Australia;2055;1 (11) 500 555-0189;25107;High School;Skilled Manual;F;M;1;1;1;2;58931;6/03/2017;1;49.18;YES;14/09/2024;56;40-59
20322;NULL;Rachel;NULL;Wood;NULL;4877 Zona Rosa;NULL;Marysville;Washington;United States;98270;462-555-0195;30424;Partial College;Skilled Manual;F;S;0;1;0;0;56161;6/03/2017;0;51.2;NO;14/09/2024;41;40-59
26164;NULL;Krista;NULL;Vazquez;NULL;2396 Mink Court;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0168;29567;Partial College;Management;F;M;1;2;1;2;109515;6/03/2017;1;51.73;YES;14/09/2024;44;40-59
24446;NULL;Brianna;NULL;Robinson;NULL;8994 Mt. Hamilton Dr.;NULL;Berkeley;California;United States;94704;432-555-0196;26036;Partial College;Skilled Manual;F;M;1;1;0;2;62000;6/03/2017;0;49.43;NO;14/09/2024;53;40-59
14511;NULL;Danielle;NULL;Rogers;NULL;4369 Change Circle;NULL;Issaquah;Washington;United States;98027;147-555-0143;32470;Bachelors;Clerical;F;M;1;2;2;2;80007;6/03/2017;1;51.59;YES;14/09/2024;36;30-39
15674;NULL;Tommy;A;Raheem;NULL;Zeiter Weg 9963;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0114;32697;Bachelors;Skilled Manual;M;S;0;1;0;0;57249;6/03/2017;0;50.39;NO;14/09/2024;35;30-39
17823;NULL;Ramon;NULL;Gao;NULL;6, route de Marseille;NULL;Suresnes;Hauts de Seine;France;92150;1 (11) 500 555-0118;30480;Partial College;Clerical;M;M;1;0;1;1;85446;6/03/2017;1;58.87;YES;14/09/2024;41;40-59
15471;NULL;Destiny;D;White;NULL;9428 Veronica Ct.;NULL;Palo Alto;California;United States;94303;791-555-0152;32575;Bachelors;Professional;F;S;1;1;0;0;129577;6/03/2017;0;51.71;NO;14/09/2024;36;30-39
24297;NULL;Victoria;C;Cox;NULL;1654 Bonari Court;NULL;Imperial Beach;California;United States;91932;772-555-0197;35347;Partial College;Skilled Manual;F;M;0;1;0;0;55621;6/03/2017;0;48.47;NO;14/09/2024;28;24 -29
24843;NULL;Bryant;NULL;Subram;NULL;Zollstr 62;NULL;Saarlouis;Saarland;Germany;66740;1 (11) 500 555-0119;27509;Partial College;Manual;M;M;1;0;0;1;35985;6/03/2017;1;52.52;YES;14/09/2024;49;40-59
26082;NULL;Christian;S;Johnson;NULL;4180 Frisbie Court;NULL;Lemon Grove;California;United States;91945;930-555-0142;30137;Bachelors;Manual;M;S;0;1;0;0;35101;6/03/2017;0;54.65;NO;14/09/2024;42;40-59
